Date,Analyte,Station,Imputed_values,Raw_values,Missing,Imputed
1976-07-01,DissAmmonia,D8,NA,NA,TRUE,NA
1976-08-01,DissAmmonia,D26,NA,NA,TRUE,NA
1976-08-01,DissAmmonia,D28A,NA,NA,TRUE,NA
1976-08-01,DissAmmonia,D4,NA,NA,TRUE,NA
1976-08-01,DissAmmonia,D6,NA,NA,TRUE,NA
1976-08-01,DissAmmonia,D7,NA,NA,TRUE,NA
1976-08-01,DissAmmonia,D8,NA,NA,TRUE,NA
1976-09-01,DissAmmonia,D26,NA,NA,TRUE,NA
1976-09-01,DissAmmonia,D28A,NA,NA,TRUE,NA
1976-09-01,DissAmmonia,D4,NA,NA,TRUE,NA
1976-09-01,DissAmmonia,D6,NA,NA,TRUE,NA
1976-09-01,DissAmmonia,D7,NA,NA,TRUE,NA
1976-09-01,DissAmmonia,D8,NA,NA,TRUE,NA
1976-10-01,DissAmmonia,D26,NA,NA,TRUE,NA
1976-10-01,DissAmmonia,D28A,NA,NA,TRUE,NA
1976-10-01,DissAmmonia,D4,NA,NA,TRUE,NA
1976-10-01,DissAmmonia,D6,NA,NA,TRUE,NA
1976-10-01,DissAmmonia,D7,NA,NA,TRUE,NA
1976-10-01,DissAmmonia,D8,NA,NA,TRUE,NA
1976-11-01,DissAmmonia,D26,NA,NA,TRUE,NA
1976-11-01,DissAmmonia,D28A,NA,NA,TRUE,NA
1976-11-01,DissAmmonia,D4,NA,NA,TRUE,NA
1976-11-01,DissAmmonia,D6,NA,NA,TRUE,NA
1976-11-01,DissAmmonia,D7,NA,NA,TRUE,NA
1976-11-01,DissAmmonia,D8,NA,NA,TRUE,NA
1976-12-01,DissAmmonia,D26,NA,NA,TRUE,NA
1976-12-01,DissAmmonia,D28A,NA,NA,TRUE,NA
1976-12-01,DissAmmonia,D4,NA,NA,TRUE,NA
1976-12-01,DissAmmonia,D6,NA,NA,TRUE,NA
1976-12-01,DissAmmonia,D7,NA,NA,TRUE,NA
1976-12-01,DissAmmonia,D8,NA,NA,TRUE,NA
1977-01-01,DissAmmonia,D26,NA,NA,TRUE,NA
1977-01-01,DissAmmonia,D28A,NA,NA,TRUE,NA
1977-01-01,DissAmmonia,D4,NA,NA,TRUE,NA
1977-01-01,DissAmmonia,D6,NA,NA,TRUE,NA
1977-01-01,DissAmmonia,D7,NA,NA,TRUE,NA
1977-01-01,DissAmmonia,D8,NA,NA,TRUE,NA
1977-02-01,DissAmmonia,D26,NA,NA,TRUE,NA
1977-02-01,DissAmmonia,D28A,NA,NA,TRUE,NA
1977-02-01,DissAmmonia,D4,NA,NA,TRUE,NA
1977-02-01,DissAmmonia,D6,NA,NA,TRUE,NA
1977-02-01,DissAmmonia,D7,NA,NA,TRUE,NA
1977-02-01,DissAmmonia,D8,NA,NA,TRUE,NA
1977-03-01,DissAmmonia,D26,NA,NA,TRUE,NA
1977-03-01,DissAmmonia,D28A,NA,NA,TRUE,NA
1977-03-01,DissAmmonia,D4,NA,NA,TRUE,NA
1977-03-01,DissAmmonia,D6,NA,NA,TRUE,NA
1977-03-01,DissAmmonia,D7,NA,NA,TRUE,NA
1977-03-01,DissAmmonia,D8,NA,NA,TRUE,NA
1977-04-01,DissAmmonia,D26,NA,NA,TRUE,NA
1977-04-01,DissAmmonia,D28A,NA,NA,TRUE,NA
1977-04-01,DissAmmonia,D4,NA,NA,TRUE,NA
1977-04-01,DissAmmonia,D6,NA,NA,TRUE,NA
1977-04-01,DissAmmonia,D7,NA,NA,TRUE,NA
1977-04-01,DissAmmonia,D8,NA,NA,TRUE,NA
1977-05-01,DissAmmonia,D26,NA,NA,TRUE,NA
1977-05-01,DissAmmonia,D28A,NA,NA,TRUE,NA
1977-05-01,DissAmmonia,D4,NA,NA,TRUE,NA
1977-05-01,DissAmmonia,D6,NA,NA,TRUE,NA
1977-05-01,DissAmmonia,D7,NA,NA,TRUE,NA
1977-05-01,DissAmmonia,D8,NA,NA,TRUE,NA
1977-06-01,DissAmmonia,D26,NA,NA,TRUE,NA
1977-06-01,DissAmmonia,D28A,NA,NA,TRUE,NA
1977-06-01,DissAmmonia,D4,NA,NA,TRUE,NA
1977-06-01,DissAmmonia,D6,NA,NA,TRUE,NA
1977-06-01,DissAmmonia,D7,NA,NA,TRUE,NA
1977-06-01,DissAmmonia,D8,NA,NA,TRUE,NA
1977-07-01,DissAmmonia,D26,NA,NA,TRUE,NA
1977-07-01,DissAmmonia,D28A,NA,NA,TRUE,NA
1977-07-01,DissAmmonia,D4,NA,NA,TRUE,NA
1977-07-01,DissAmmonia,D6,NA,NA,TRUE,NA
1977-07-01,DissAmmonia,D7,NA,NA,TRUE,NA
1977-07-01,DissAmmonia,D8,NA,NA,TRUE,NA
1977-08-01,DissAmmonia,D26,NA,NA,TRUE,NA
1977-08-01,DissAmmonia,D28A,NA,NA,TRUE,NA
1977-08-01,DissAmmonia,D4,NA,NA,TRUE,NA
1977-08-01,DissAmmonia,D6,NA,NA,TRUE,NA
1977-08-01,DissAmmonia,D7,NA,NA,TRUE,NA
1977-08-01,DissAmmonia,D8,NA,NA,TRUE,NA
1977-09-01,DissAmmonia,D26,NA,NA,TRUE,NA
1977-09-01,DissAmmonia,D28A,NA,NA,TRUE,NA
1977-09-01,DissAmmonia,D4,NA,NA,TRUE,NA
1977-09-01,DissAmmonia,D6,NA,NA,TRUE,NA
1977-09-01,DissAmmonia,D7,NA,NA,TRUE,NA
1977-09-01,DissAmmonia,D8,NA,NA,TRUE,NA
1977-10-01,DissAmmonia,D26,NA,NA,TRUE,NA
1977-10-01,DissAmmonia,D28A,NA,NA,TRUE,NA
1977-10-01,DissAmmonia,D4,NA,NA,TRUE,NA
1977-10-01,DissAmmonia,D6,NA,NA,TRUE,NA
1977-10-01,DissAmmonia,D7,NA,NA,TRUE,NA
1977-10-01,DissAmmonia,D8,NA,NA,TRUE,NA
1977-11-01,DissAmmonia,D26,NA,NA,TRUE,NA
1977-11-01,DissAmmonia,D28A,NA,NA,TRUE,NA
1977-11-01,DissAmmonia,D4,NA,NA,TRUE,NA
1977-11-01,DissAmmonia,D6,NA,NA,TRUE,NA
1977-11-01,DissAmmonia,D7,NA,NA,TRUE,NA
1977-11-01,DissAmmonia,D8,NA,NA,TRUE,NA
1977-12-01,DissAmmonia,D26,NA,NA,TRUE,NA
1977-12-01,DissAmmonia,D28A,NA,NA,TRUE,NA
1977-12-01,DissAmmonia,D4,NA,NA,TRUE,NA
1977-12-01,DissAmmonia,D6,NA,NA,TRUE,NA
1977-12-01,DissAmmonia,D7,NA,NA,TRUE,NA
1977-12-01,DissAmmonia,D8,NA,NA,TRUE,NA
1978-01-01,DissAmmonia,D26,NA,NA,TRUE,NA
1978-01-01,DissAmmonia,D28A,NA,NA,TRUE,NA
1978-01-01,DissAmmonia,D4,NA,NA,TRUE,NA
1978-01-01,DissAmmonia,D6,NA,NA,TRUE,NA
1978-01-01,DissAmmonia,D7,NA,NA,TRUE,NA
1978-01-01,DissAmmonia,D8,NA,NA,TRUE,NA
1978-02-01,DissAmmonia,D26,NA,NA,TRUE,NA
1978-02-01,DissAmmonia,D28A,NA,NA,TRUE,NA
1978-02-01,DissAmmonia,D4,NA,NA,TRUE,NA
1978-02-01,DissAmmonia,D6,NA,NA,TRUE,NA
1978-02-01,DissAmmonia,D7,NA,NA,TRUE,NA
1978-02-01,DissAmmonia,D8,NA,NA,TRUE,NA
1978-03-01,DissAmmonia,D26,NA,NA,TRUE,NA
1978-03-01,DissAmmonia,D28A,NA,NA,TRUE,NA
1978-03-01,DissAmmonia,D4,NA,NA,TRUE,NA
1978-03-01,DissAmmonia,D6,NA,NA,TRUE,NA
1978-03-01,DissAmmonia,D7,NA,NA,TRUE,NA
1978-03-01,DissAmmonia,D8,NA,NA,TRUE,NA
1978-04-01,DissAmmonia,D26,NA,NA,TRUE,NA
1978-04-01,DissAmmonia,D28A,NA,NA,TRUE,NA
1978-04-01,DissAmmonia,D4,NA,NA,TRUE,NA
1978-04-01,DissAmmonia,D6,NA,NA,TRUE,NA
1978-04-01,DissAmmonia,D7,NA,NA,TRUE,NA
1978-04-01,DissAmmonia,D8,NA,NA,TRUE,NA
1978-05-01,DissAmmonia,D26,NA,NA,TRUE,NA
1978-05-01,DissAmmonia,D28A,NA,NA,TRUE,NA
1978-05-01,DissAmmonia,D4,NA,NA,TRUE,NA
1978-05-01,DissAmmonia,D6,NA,NA,TRUE,NA
1978-05-01,DissAmmonia,D7,NA,NA,TRUE,NA
1978-05-01,DissAmmonia,D8,NA,NA,TRUE,NA
1978-06-01,DissAmmonia,D26,NA,NA,TRUE,NA
1978-06-01,DissAmmonia,D28A,NA,NA,TRUE,NA
1978-06-01,DissAmmonia,D4,NA,NA,TRUE,NA
1978-06-01,DissAmmonia,D6,NA,NA,TRUE,NA
1978-06-01,DissAmmonia,D7,NA,NA,TRUE,NA
1978-06-01,DissAmmonia,D8,NA,NA,TRUE,NA
1978-07-01,DissAmmonia,D26,NA,NA,TRUE,NA
1978-07-01,DissAmmonia,D28A,NA,NA,TRUE,NA
1978-07-01,DissAmmonia,D4,NA,NA,TRUE,NA
1978-07-01,DissAmmonia,D6,NA,NA,TRUE,NA
1978-07-01,DissAmmonia,D7,NA,NA,TRUE,NA
1978-07-01,DissAmmonia,D8,NA,NA,TRUE,NA
1978-08-01,DissAmmonia,D26,NA,NA,TRUE,NA
1978-08-01,DissAmmonia,D28A,NA,NA,TRUE,NA
1978-08-01,DissAmmonia,D4,NA,NA,TRUE,NA
1978-08-01,DissAmmonia,D6,NA,NA,TRUE,NA
1978-08-01,DissAmmonia,D7,NA,NA,TRUE,NA
1978-08-01,DissAmmonia,D8,NA,NA,TRUE,NA
1978-09-01,DissAmmonia,D26,NA,NA,TRUE,NA
1978-09-01,DissAmmonia,D28A,NA,NA,TRUE,NA
1978-09-01,DissAmmonia,D4,NA,NA,TRUE,NA
1978-09-01,DissAmmonia,D6,NA,NA,TRUE,NA
1978-09-01,DissAmmonia,D7,NA,NA,TRUE,NA
1978-09-01,DissAmmonia,D8,NA,NA,TRUE,NA
1978-10-01,DissAmmonia,D26,NA,NA,TRUE,NA
1978-10-01,DissAmmonia,D28A,NA,NA,TRUE,NA
1978-10-01,DissAmmonia,D4,NA,NA,TRUE,NA
1978-10-01,DissAmmonia,D6,NA,NA,TRUE,NA
1978-10-01,DissAmmonia,D7,NA,NA,TRUE,NA
1978-10-01,DissAmmonia,D8,NA,NA,TRUE,NA
1978-11-01,DissAmmonia,D26,NA,NA,TRUE,NA
1978-11-01,DissAmmonia,D28A,NA,NA,TRUE,NA
1978-11-01,DissAmmonia,D4,NA,NA,TRUE,NA
1978-11-01,DissAmmonia,D6,NA,NA,TRUE,NA
1978-11-01,DissAmmonia,D7,NA,NA,TRUE,NA
1978-11-01,DissAmmonia,D8,NA,NA,TRUE,NA
1978-12-01,DissAmmonia,D26,NA,NA,TRUE,NA
1978-12-01,DissAmmonia,D28A,NA,NA,TRUE,NA
1978-12-01,DissAmmonia,D4,NA,NA,TRUE,NA
1978-12-01,DissAmmonia,D6,NA,NA,TRUE,NA
1978-12-01,DissAmmonia,D7,NA,NA,TRUE,NA
1978-12-01,DissAmmonia,D8,NA,NA,TRUE,NA
1979-01-01,DissAmmonia,D26,0.20000000000000004,0.2,FALSE,FALSE
1979-01-01,DissAmmonia,D28A,0.16999999999999998,0.17,FALSE,FALSE
1979-01-01,DissAmmonia,D4,0.1,0.1,FALSE,FALSE
1979-01-01,DissAmmonia,D6,0.07999999999999999,0.08,FALSE,FALSE
1979-01-01,DissAmmonia,D7,0.11,0.11,FALSE,FALSE
1979-01-01,DissAmmonia,D8,0.11999999999999998,0.12,FALSE,FALSE
1979-02-01,DissAmmonia,D26,0.11,0.11,FALSE,FALSE
1979-02-01,DissAmmonia,D28A,0.08394964726868642,NA,TRUE,TRUE
1979-02-01,DissAmmonia,D4,0.07999999999999999,0.08,FALSE,FALSE
1979-02-01,DissAmmonia,D6,0.1,0.1,FALSE,FALSE
1979-02-01,DissAmmonia,D7,0.1,0.1,FALSE,FALSE
1979-02-01,DissAmmonia,D8,0.07000000000000002,0.07,FALSE,FALSE
1979-03-01,DissAmmonia,D26,0.1,0.1,FALSE,FALSE
1979-03-01,DissAmmonia,D28A,0.1,0.1,FALSE,FALSE
1979-03-01,DissAmmonia,D4,0.07500000000000001,0.07500000000000001,FALSE,FALSE
1979-03-01,DissAmmonia,D6,0.06,0.06,FALSE,FALSE
1979-03-01,DissAmmonia,D7,0.045000000000000005,0.045,FALSE,FALSE
1979-03-01,DissAmmonia,D8,0.05500000000000001,0.055,FALSE,FALSE
1979-04-01,DissAmmonia,D26,0.06500000000000002,0.065,FALSE,FALSE
1979-04-01,DissAmmonia,D28A,0.025000000000000005,0.025,FALSE,FALSE
1979-04-01,DissAmmonia,D4,0.045000000000000005,0.045,FALSE,FALSE
1979-04-01,DissAmmonia,D6,0.045000000000000005,0.045,FALSE,FALSE
1979-04-01,DissAmmonia,D7,0.029999999999999995,0.03,FALSE,FALSE
1979-04-01,DissAmmonia,D8,0.045000000000000005,0.045,FALSE,FALSE
1979-05-01,DissAmmonia,D26,0.06500000000000002,0.065,FALSE,FALSE
1979-05-01,DissAmmonia,D28A,0.020000000000000004,0.02,FALSE,FALSE
1979-05-01,DissAmmonia,D4,0.020000000000000004,0.02,FALSE,FALSE
1979-05-01,DissAmmonia,D6,0.04000000000000001,0.04,FALSE,FALSE
1979-05-01,DissAmmonia,D7,0.020000000000000004,0.02,FALSE,FALSE
1979-05-01,DissAmmonia,D8,0.024631979816114404,NA,TRUE,TRUE
1979-06-01,DissAmmonia,D26,0.06,0.06,FALSE,FALSE
1979-06-01,DissAmmonia,D28A,0.020000000000000004,0.02,FALSE,FALSE
1979-06-01,DissAmmonia,D4,0.014999999999999996,0.015,FALSE,FALSE
1979-06-01,DissAmmonia,D6,0.020000000000000004,0.02,FALSE,FALSE
1979-06-01,DissAmmonia,D7,0.01,0.01,FALSE,FALSE
1979-06-01,DissAmmonia,D8,0.01459030007755283,NA,TRUE,TRUE
1979-07-01,DissAmmonia,D26,0.045000000000000005,0.045,FALSE,FALSE
1979-07-01,DissAmmonia,D28A,0.01,0.01,FALSE,FALSE
1979-07-01,DissAmmonia,D4,0.01,0.01,FALSE,FALSE
1979-07-01,DissAmmonia,D6,0.014999999999999996,0.015,FALSE,FALSE
1979-07-01,DissAmmonia,D7,0.014999999999999996,0.015,FALSE,FALSE
1979-07-01,DissAmmonia,D8,0.016503799899764228,NA,TRUE,TRUE
1979-08-01,DissAmmonia,D26,0.05500000000000001,0.055,FALSE,FALSE
1979-08-01,DissAmmonia,D28A,0.020000000000000004,0.02,FALSE,FALSE
1979-08-01,DissAmmonia,D4,0.014999999999999996,0.015,FALSE,FALSE
1979-08-01,DissAmmonia,D6,0.04000000000000001,0.04,FALSE,FALSE
1979-08-01,DissAmmonia,D7,0.01,0.01,FALSE,FALSE
1979-08-01,DissAmmonia,D8,0.01,0.01,FALSE,FALSE
1979-09-01,DissAmmonia,D26,0.07999999999999999,0.08,FALSE,FALSE
1979-09-01,DissAmmonia,D28A,0.020000000000000004,0.02,FALSE,FALSE
1979-09-01,DissAmmonia,D4,0.029999999999999995,0.03,FALSE,FALSE
1979-09-01,DissAmmonia,D6,0.06,0.06,FALSE,FALSE
1979-09-01,DissAmmonia,D7,0.020000000000000004,0.02,FALSE,FALSE
1979-09-01,DissAmmonia,D8,0.020000000000000004,0.02,FALSE,FALSE
1979-10-01,DissAmmonia,D26,0.08999999999999998,0.09,FALSE,FALSE
1979-10-01,DissAmmonia,D28A,0.029999999999999995,0.03,FALSE,FALSE
1979-10-01,DissAmmonia,D4,0.025000000000000005,0.025,FALSE,FALSE
1979-10-01,DissAmmonia,D6,0.07500000000000001,0.07500000000000001,FALSE,FALSE
1979-10-01,DissAmmonia,D7,0.035,0.035,FALSE,FALSE
1979-10-01,DissAmmonia,D8,0.020000000000000004,0.02,FALSE,FALSE
1979-11-01,DissAmmonia,D26,0.1,0.1,FALSE,FALSE
1979-11-01,DissAmmonia,D28A,0.049999999999999996,0.05,FALSE,FALSE
1979-11-01,DissAmmonia,D4,0.049999999999999996,0.05,FALSE,FALSE
1979-11-01,DissAmmonia,D6,0.08999999999999998,0.09,FALSE,FALSE
1979-11-01,DissAmmonia,D7,0.1,0.1,FALSE,FALSE
1979-11-01,DissAmmonia,D8,0.07000000000000002,0.07,FALSE,FALSE
1979-12-01,DissAmmonia,D26,0.1,0.1,FALSE,FALSE
1979-12-01,DissAmmonia,D28A,0.020000000000000004,0.02,FALSE,FALSE
1979-12-01,DissAmmonia,D4,0.07000000000000002,0.07,FALSE,FALSE
1979-12-01,DissAmmonia,D6,0.11999999999999998,0.12,FALSE,FALSE
1979-12-01,DissAmmonia,D7,0.08999999999999998,0.09,FALSE,FALSE
1979-12-01,DissAmmonia,D8,0.08999999999999998,0.09,FALSE,FALSE
1980-01-01,NA,D26,0.14760932374048966,NA,TRUE,TRUE
1980-01-01,NA,D28A,0.051201510837479,NA,TRUE,TRUE
1980-01-01,NA,D4,0.08607429186856116,NA,TRUE,TRUE
1980-01-01,NA,D6,0.07734812788464267,NA,TRUE,TRUE
1980-01-01,NA,D7,0.11777718987097048,NA,TRUE,TRUE
1980-01-01,NA,D8,0.10533656921058407,NA,TRUE,TRUE
1980-02-01,DissAmmonia,D26,0.11999999999999998,0.12,FALSE,FALSE
1980-02-01,DissAmmonia,D28A,0.07999999999999999,0.08,FALSE,FALSE
1980-02-01,DissAmmonia,D4,0.07999999999999999,0.08,FALSE,FALSE
1980-02-01,DissAmmonia,D6,0.07000000000000002,0.07,FALSE,FALSE
1980-02-01,DissAmmonia,D7,0.1,0.1,FALSE,FALSE
1980-02-01,DissAmmonia,D8,0.1,0.1,FALSE,FALSE
1980-03-01,DissAmmonia,D26,0.06500000000000002,0.065,FALSE,FALSE
1980-03-01,DissAmmonia,D28A,0.049999999999999996,0.05,FALSE,FALSE
1980-03-01,DissAmmonia,D4,0.045000000000000005,0.045,FALSE,FALSE
1980-03-01,DissAmmonia,D6,0.049999999999999996,0.05,FALSE,FALSE
1980-03-01,DissAmmonia,D7,0.04000000000000001,0.04,FALSE,FALSE
1980-03-01,DissAmmonia,D8,0.049999999999999996,0.05,FALSE,FALSE
1980-04-01,DissAmmonia,D26,0.07500000000000001,0.07500000000000001,FALSE,FALSE
1980-04-01,DissAmmonia,D28A,0.08999999999999998,0.09,FALSE,FALSE
1980-04-01,DissAmmonia,D4,0.06,0.06,FALSE,FALSE
1980-04-01,DissAmmonia,D6,0.05500000000000001,0.055,FALSE,FALSE
1980-04-01,DissAmmonia,D7,0.049999999999999996,0.05,FALSE,FALSE
1980-04-01,DissAmmonia,D8,0.045000000000000005,0.045,FALSE,FALSE
1980-05-01,DissAmmonia,D26,0.06,0.06,FALSE,FALSE
1980-05-01,DissAmmonia,D28A,0.045000000000000005,0.045,FALSE,FALSE
1980-05-01,DissAmmonia,D4,0.04000000000000001,0.04,FALSE,FALSE
1980-05-01,DissAmmonia,D6,0.049999999999999996,0.05,FALSE,FALSE
1980-05-01,DissAmmonia,D7,0.04000000000000001,0.04,FALSE,FALSE
1980-05-01,DissAmmonia,D8,0.04000000000000001,0.04,FALSE,FALSE
1980-06-01,DissAmmonia,D26,0.07000000000000002,0.07,FALSE,FALSE
1980-06-01,DissAmmonia,D28A,0.045000000000000005,0.045,FALSE,FALSE
1980-06-01,DissAmmonia,D4,0.04000000000000001,0.04,FALSE,FALSE
1980-06-01,DissAmmonia,D6,0.029999999999999995,0.03,FALSE,FALSE
1980-06-01,DissAmmonia,D7,0.029999999999999995,0.03,FALSE,FALSE
1980-06-01,DissAmmonia,D8,0.020000000000000004,0.02,FALSE,FALSE
1980-07-01,DissAmmonia,D26,0.05500000000000001,0.055,FALSE,FALSE
1980-07-01,DissAmmonia,D28A,0.020000000000000004,0.02,FALSE,FALSE
1980-07-01,DissAmmonia,D4,0.020000000000000004,0.02,FALSE,FALSE
1980-07-01,DissAmmonia,D6,0.020000000000000004,0.02,FALSE,FALSE
1980-07-01,DissAmmonia,D7,0.025000000000000005,0.025,FALSE,FALSE
1980-07-01,DissAmmonia,D8,0.025706960819678003,NA,TRUE,TRUE
1980-08-01,DissAmmonia,D26,0.06,0.06,FALSE,FALSE
1980-08-01,DissAmmonia,D28A,0.029999999999999995,0.03,FALSE,FALSE
1980-08-01,DissAmmonia,D4,0.029999999999999995,0.03,FALSE,FALSE
