Date,Analyte,Station,Imputed_values,Raw_values,Missing,Imputed
1976-04-01,Chlorophyll,D7,12.505,12.505,FALSE,FALSE
1976-04-01,Chlorophyll,D8,15.900000000000002,15.9,FALSE,FALSE
1976-05-01,Chlorophyll,D26,25.470000000000006,25.47,FALSE,FALSE
1976-05-01,Chlorophyll,D28A,23.544999999999998,23.545,FALSE,FALSE
1976-05-01,Chlorophyll,D4,14.664999999999996,14.665,FALSE,FALSE
1976-05-01,Chlorophyll,D6,3.1650000000000005,3.165,FALSE,FALSE
1976-05-01,Chlorophyll,D7,26.244999999999997,26.244999999999997,FALSE,FALSE
1976-05-01,Chlorophyll,D8,17.365,17.365000000000002,FALSE,FALSE
1976-06-01,Chlorophyll,D26,3.3200000000000003,3.3200000000000003,FALSE,FALSE
1976-06-01,Chlorophyll,D28A,11.889999999999999,11.89,FALSE,FALSE
1976-06-01,Chlorophyll,D4,8.645,8.645,FALSE,FALSE
1976-06-01,Chlorophyll,D6,1.9299999999999997,1.93,FALSE,FALSE
1976-06-01,Chlorophyll,D7,17.060000000000002,17.060000000000002,FALSE,FALSE
1976-06-01,Chlorophyll,D8,7.335000000000001,7.335,FALSE,FALSE
1976-07-01,Chlorophyll,D26,3.78,3.78,FALSE,FALSE
1976-07-01,Chlorophyll,D28A,4.94,4.94,FALSE,FALSE
1976-07-01,Chlorophyll,D4,7.644999999999999,7.645,FALSE,FALSE
1976-07-01,Chlorophyll,D6,2.24,2.24,FALSE,FALSE
1976-07-01,Chlorophyll,D7,18.910000000000004,18.91,FALSE,FALSE
1976-07-01,Chlorophyll,D8,8.335000000000003,8.335,FALSE,FALSE
1976-08-01,Chlorophyll,D26,3.3949999999999996,3.395,FALSE,FALSE
1976-08-01,Chlorophyll,D28A,4.635,4.635,FALSE,FALSE
1976-08-01,Chlorophyll,D4,3.8599999999999994,3.86,FALSE,FALSE
1976-08-01,Chlorophyll,D6,2.545,2.545,FALSE,FALSE
1976-08-01,Chlorophyll,D7,10.035,10.035,FALSE,FALSE
1976-08-01,Chlorophyll,D8,6.635,6.635,FALSE,FALSE
1976-09-01,Chlorophyll,D26,3.3949999999999996,3.395,FALSE,FALSE
1976-09-01,Chlorophyll,D28A,5.25,5.25,FALSE,FALSE
1976-09-01,Chlorophyll,D4,6.484999999999999,6.484999999999999,FALSE,FALSE
1976-09-01,Chlorophyll,D6,1.7799999999999998,1.7799999999999998,FALSE,FALSE
1976-09-01,Chlorophyll,D7,4.865,4.865,FALSE,FALSE
1976-09-01,Chlorophyll,D8,7.26,7.26,FALSE,FALSE
1976-10-01,Chlorophyll,D26,3.71,3.71,FALSE,FALSE
1976-10-01,Chlorophyll,D28A,4.4,4.4,FALSE,FALSE
1976-10-01,Chlorophyll,D4,8.64,8.64,FALSE,FALSE
1976-10-01,Chlorophyll,D6,2.47,2.47,FALSE,FALSE
1976-10-01,Chlorophyll,D7,4.94,4.94,FALSE,FALSE
1976-10-01,Chlorophyll,D8,4.63,4.63,FALSE,FALSE
1976-11-01,Chlorophyll,D26,2.625,2.625,FALSE,FALSE
1976-11-01,Chlorophyll,D28A,2.93,2.93,FALSE,FALSE
1976-11-01,Chlorophyll,D4,7.485000000000001,7.485,FALSE,FALSE
1976-11-01,Chlorophyll,D6,1.775,1.775,FALSE,FALSE
1976-11-01,Chlorophyll,D7,2.47,2.47,FALSE,FALSE
1976-11-01,Chlorophyll,D8,2.7,2.7,FALSE,FALSE
1976-12-01,Chlorophyll,D26,1.36,1.36,FALSE,FALSE
1976-12-01,Chlorophyll,D28A,1.98,1.98,FALSE,FALSE
1976-12-01,Chlorophyll,D4,3.33,3.33,FALSE,FALSE
1976-12-01,Chlorophyll,D6,1.54,1.54,FALSE,FALSE
1976-12-01,Chlorophyll,D7,2.16,2.16,FALSE,FALSE
1976-12-01,Chlorophyll,D8,5.93,5.93,FALSE,FALSE
1977-01-01,Chlorophyll,D26,0.99,0.99,FALSE,FALSE
1977-01-01,Chlorophyll,D28A,1.42,1.42,FALSE,FALSE
1977-01-01,Chlorophyll,D4,3.03,3.03,FALSE,FALSE
1977-01-01,Chlorophyll,D6,1.8499999999999999,1.85,FALSE,FALSE
1977-01-01,Chlorophyll,D7,2.78,2.78,FALSE,FALSE
1977-01-01,Chlorophyll,D8,2.41,2.41,FALSE,FALSE
1977-02-01,Chlorophyll,D26,1.79,1.79,FALSE,FALSE
1977-02-01,Chlorophyll,D28A,3.03,3.03,FALSE,FALSE
1977-02-01,Chlorophyll,D4,5.680000000000001,5.68,FALSE,FALSE
1977-02-01,Chlorophyll,D6,2.35,2.35,FALSE,FALSE
1977-02-01,Chlorophyll,D7,5.25,5.25,FALSE,FALSE
1977-02-01,Chlorophyll,D8,3.89,3.89,FALSE,FALSE
1977-03-01,Chlorophyll,D26,5.169999999999999,5.17,FALSE,FALSE
1977-03-01,Chlorophyll,D28A,3.8599999999999994,3.86,FALSE,FALSE
1977-03-01,Chlorophyll,D4,7.255000000000001,7.255,FALSE,FALSE
1977-03-01,Chlorophyll,D6,4.63,4.63,FALSE,FALSE
1977-03-01,Chlorophyll,D7,4.4,4.4,FALSE,FALSE
1977-03-01,Chlorophyll,D8,3.5500000000000003,3.55,FALSE,FALSE
1977-04-01,Chlorophyll,D26,12.97,12.97,FALSE,FALSE
1977-04-01,Chlorophyll,D28A,3.8599999999999994,3.86,FALSE,FALSE
1977-04-01,Chlorophyll,D4,6.949999999999999,6.949999999999999,FALSE,FALSE
1977-04-01,Chlorophyll,D6,3.1650000000000005,3.165,FALSE,FALSE
1977-04-01,Chlorophyll,D7,3.5500000000000003,3.55,FALSE,FALSE
1977-04-01,Chlorophyll,D8,4.325000000000001,4.325,FALSE,FALSE
1977-05-01,Chlorophyll,D26,3.78,3.78,FALSE,FALSE
1977-05-01,Chlorophyll,D28A,2.7,2.7,FALSE,FALSE
1977-05-01,Chlorophyll,D4,6.715,6.715,FALSE,FALSE
1977-05-01,Chlorophyll,D6,1.855,1.855,FALSE,FALSE
1977-05-01,Chlorophyll,D7,3.7049999999999996,3.705,FALSE,FALSE
1977-05-01,Chlorophyll,D8,3.01,3.01,FALSE,FALSE
1977-06-01,Chlorophyll,D26,2.9349999999999996,2.9349999999999996,FALSE,FALSE
1977-06-01,Chlorophyll,D28A,3.3200000000000003,3.3200000000000003,FALSE,FALSE
1977-06-01,Chlorophyll,D4,12.35,12.35,FALSE,FALSE
1977-06-01,Chlorophyll,D6,2.01,2.01,FALSE,FALSE
1977-06-01,Chlorophyll,D7,3.7049999999999996,3.705,FALSE,FALSE
1977-06-01,Chlorophyll,D8,4.165,4.165,FALSE,FALSE
1977-07-01,Chlorophyll,D26,3.09,3.09,FALSE,FALSE
1977-07-01,Chlorophyll,D28A,5.169999999999999,5.17,FALSE,FALSE
1977-07-01,Chlorophyll,D4,9.729999999999999,9.73,FALSE,FALSE
1977-07-01,Chlorophyll,D6,1.775,1.775,FALSE,FALSE
1977-07-01,Chlorophyll,D7,3.2450000000000006,3.245,FALSE,FALSE
1977-07-01,Chlorophyll,D8,4.710000000000001,4.710000000000001,FALSE,FALSE
1977-08-01,Chlorophyll,D26,4.325000000000001,4.325,FALSE,FALSE
1977-08-01,Chlorophyll,D28A,10.960000000000003,10.96,FALSE,FALSE
1977-08-01,Chlorophyll,D4,14.510000000000003,14.510000000000002,FALSE,FALSE
1977-08-01,Chlorophyll,D6,1.39,1.39,FALSE,FALSE
1977-08-01,Chlorophyll,D7,3.085,3.085,FALSE,FALSE
1977-08-01,Chlorophyll,D8,3.5500000000000003,3.55,FALSE,FALSE
1977-09-01,Chlorophyll,D26,5.33,5.33,FALSE,FALSE
1977-09-01,Chlorophyll,D28A,5.169999999999999,5.17,FALSE,FALSE
1977-09-01,Chlorophyll,D4,13.660000000000002,13.66,FALSE,FALSE
1977-09-01,Chlorophyll,D6,2.395,2.395,FALSE,FALSE
1977-09-01,Chlorophyll,D7,2.7,2.7,FALSE,FALSE
1977-09-01,Chlorophyll,D8,4.474999999999999,4.475,FALSE,FALSE
1977-10-01,Chlorophyll,D26,9.105,9.105,FALSE,FALSE
1977-10-01,Chlorophyll,D28A,4.245,4.245,FALSE,FALSE
1977-10-01,Chlorophyll,D4,10.265000000000002,10.265,FALSE,FALSE
1977-10-01,Chlorophyll,D6,2.3150000000000004,2.3150000000000004,FALSE,FALSE
1977-10-01,Chlorophyll,D7,2.78,2.78,FALSE,FALSE
1977-10-01,Chlorophyll,D8,4.245,4.245,FALSE,FALSE
1977-11-01,Chlorophyll,D26,1.61,1.61,FALSE,FALSE
1977-11-01,Chlorophyll,D28A,2.47,2.47,FALSE,FALSE
1977-11-01,Chlorophyll,D4,3.83,3.83,FALSE,FALSE
1977-11-01,Chlorophyll,D6,1.8499999999999999,1.85,FALSE,FALSE
1977-11-01,Chlorophyll,D7,1.79,1.79,FALSE,FALSE
1977-11-01,Chlorophyll,D8,3.21,3.21,FALSE,FALSE
1977-12-01,Chlorophyll,D26,1.08,1.08,FALSE,FALSE
1977-12-01,Chlorophyll,D28A,2.01,2.01,FALSE,FALSE
1977-12-01,Chlorophyll,D4,2.62,2.62,FALSE,FALSE
1977-12-01,Chlorophyll,D6,1.8499999999999999,1.85,FALSE,FALSE
1977-12-01,Chlorophyll,D7,1.8499999999999999,1.85,FALSE,FALSE
1977-12-01,Chlorophyll,D8,2.16,2.16,FALSE,FALSE
1978-01-01,Chlorophyll,D26,1.24,1.24,FALSE,FALSE
1978-01-01,Chlorophyll,D28A,0.68,0.68,FALSE,FALSE
1978-01-01,Chlorophyll,D4,2.69,2.69,FALSE,FALSE
1978-01-01,Chlorophyll,D6,2.49,2.49,FALSE,FALSE
1978-01-01,Chlorophyll,D7,1.3,1.3,FALSE,FALSE
1978-01-01,Chlorophyll,D8,1.8499999999999999,1.85,FALSE,FALSE
1978-02-01,Chlorophyll,D26,0.8,0.8,FALSE,FALSE
1978-02-01,Chlorophyll,D28A,1.17,1.17,FALSE,FALSE
1978-02-01,Chlorophyll,D4,1.79,1.79,FALSE,FALSE
1978-02-01,Chlorophyll,D6,1.61,1.61,FALSE,FALSE
1978-02-01,Chlorophyll,D7,1.61,1.61,FALSE,FALSE
1978-02-01,Chlorophyll,D8,1.48,1.48,FALSE,FALSE
1978-03-01,Chlorophyll,D26,0.99,0.99,FALSE,FALSE
1978-03-01,Chlorophyll,D28A,2.66,2.66,FALSE,FALSE
1978-03-01,Chlorophyll,D4,1.98,1.98,FALSE,FALSE
1978-03-01,Chlorophyll,D6,2.04,2.04,FALSE,FALSE
1978-03-01,Chlorophyll,D7,2.04,2.04,FALSE,FALSE
1978-03-01,Chlorophyll,D8,1.9099999999999997,1.91,FALSE,FALSE
1978-04-01,Chlorophyll,D26,2.115,2.115,FALSE,FALSE
1978-04-01,Chlorophyll,D28A,4.165,4.165,FALSE,FALSE
1978-04-01,Chlorophyll,D4,3.785,3.785,FALSE,FALSE
1978-04-01,Chlorophyll,D6,5.945,5.945,FALSE,FALSE
1978-04-01,Chlorophyll,D7,4.785,4.785,FALSE,FALSE
1978-04-01,Chlorophyll,D8,4.1850000000000005,4.1850000000000005,FALSE,FALSE
1978-05-01,Chlorophyll,D26,1.62,1.62,FALSE,FALSE
1978-05-01,Chlorophyll,D28A,4.170000000000001,4.17,FALSE,FALSE
1978-05-01,Chlorophyll,D4,6.175000000000001,6.175000000000001,FALSE,FALSE
1978-05-01,Chlorophyll,D6,7.72,7.720000000000001,FALSE,FALSE
1978-05-01,Chlorophyll,D7,7.1,7.1,FALSE,FALSE
1978-05-01,Chlorophyll,D8,4.325000000000001,4.325,FALSE,FALSE
1978-06-01,Chlorophyll,D26,3.475,3.4750000000000005,FALSE,FALSE
1978-06-01,Chlorophyll,D28A,4.865,4.865,FALSE,FALSE
1978-06-01,Chlorophyll,D4,5.635,5.635,FALSE,FALSE
1978-06-01,Chlorophyll,D6,6.410000000000001,6.41,FALSE,FALSE
1978-06-01,Chlorophyll,D7,11.114999999999997,11.115,FALSE,FALSE
1978-06-01,Chlorophyll,D8,8.415,8.415,FALSE,FALSE
1978-07-01,Chlorophyll,D26,4.015000000000001,4.015000000000001,FALSE,FALSE
1978-07-01,Chlorophyll,D28A,7.1,7.1,FALSE,FALSE
1978-07-01,Chlorophyll,D4,9.51,9.51,FALSE,FALSE
1978-07-01,Chlorophyll,D6,8.4,8.4,FALSE,FALSE
1978-07-01,Chlorophyll,D7,26.244999999999997,26.245,FALSE,FALSE
1978-07-01,Chlorophyll,D8,16.741185075595713,NA,TRUE,TRUE
1978-08-01,Chlorophyll,D26,4.015000000000001,4.015000000000001,FALSE,FALSE
1978-08-01,Chlorophyll,D28A,7.3450000000000015,7.345000000000001,FALSE,FALSE
1978-08-01,Chlorophyll,D4,17.910000000000004,17.91,FALSE,FALSE
1978-08-01,Chlorophyll,D6,3.7049999999999996,3.705,FALSE,FALSE
1978-08-01,Chlorophyll,D7,25.624999999999996,25.625,FALSE,FALSE
1978-08-01,Chlorophyll,D8,34.89,34.89,FALSE,FALSE
1978-09-01,Chlorophyll,D26,2.41,2.41,FALSE,FALSE
1978-09-01,Chlorophyll,D28A,5.62,5.62,FALSE,FALSE
1978-09-01,Chlorophyll,D4,6.425,6.425,FALSE,FALSE
1978-09-01,Chlorophyll,D6,6.42,6.42,FALSE,FALSE
1978-09-01,Chlorophyll,D7,51.86999999999998,51.87,FALSE,FALSE
1978-09-01,Chlorophyll,D8,30.26,30.26,FALSE,FALSE
1978-10-01,Chlorophyll,D26,2.225,2.225,FALSE,FALSE
1978-10-01,Chlorophyll,D28A,4.26,4.26,FALSE,FALSE
1978-10-01,Chlorophyll,D4,11.3,11.3,FALSE,FALSE
1978-10-01,Chlorophyll,D6,3.3949999999999996,3.395,FALSE,FALSE
1978-10-01,Chlorophyll,D7,42.91499999999999,42.915,FALSE,FALSE
1978-10-01,Chlorophyll,D8,25.63,25.630000000000003,FALSE,FALSE
1978-11-01,Chlorophyll,D26,2.1,2.1,FALSE,FALSE
1978-11-01,Chlorophyll,D28A,2.22,2.22,FALSE,FALSE
1978-11-01,Chlorophyll,D4,7.53,7.53,FALSE,FALSE
1978-11-01,Chlorophyll,D6,2.35,2.35,FALSE,FALSE
1978-11-01,Chlorophyll,D7,16.669999999999998,16.67,FALSE,FALSE
1978-11-01,Chlorophyll,D8,10.129999999999999,10.13,FALSE,FALSE
1978-12-01,Chlorophyll,D26,1.3,1.3,FALSE,FALSE
1978-12-01,Chlorophyll,D28A,2.28,2.28,FALSE,FALSE
1978-12-01,Chlorophyll,D4,2.78,2.78,FALSE,FALSE
1978-12-01,Chlorophyll,D6,2.16,2.16,FALSE,FALSE
1978-12-01,Chlorophyll,D7,11.730000000000002,11.73,FALSE,FALSE
1978-12-01,Chlorophyll,D8,7.1,7.1,FALSE,FALSE
1979-01-01,Chlorophyll,D26,1.05,1.05,FALSE,FALSE
1979-01-01,Chlorophyll,D28A,2.23,2.23,FALSE,FALSE
1979-01-01,Chlorophyll,D4,1.8,1.8,FALSE,FALSE
1979-01-01,Chlorophyll,D6,1.92,1.92,FALSE,FALSE
1979-01-01,Chlorophyll,D7,2.35,2.35,FALSE,FALSE
1979-01-01,Chlorophyll,D8,2.04,2.04,FALSE,FALSE
1979-02-01,Chlorophyll,D26,1.24,1.24,FALSE,FALSE
1979-02-01,Chlorophyll,D28A,1.18,1.18,FALSE,FALSE
1979-02-01,Chlorophyll,D4,1.73,1.73,FALSE,FALSE
1979-02-01,Chlorophyll,D6,2.04,2.04,FALSE,FALSE
1979-02-01,Chlorophyll,D7,2.41,2.41,FALSE,FALSE
1979-02-01,Chlorophyll,D8,1.8,1.8,FALSE,FALSE
1979-03-01,Chlorophyll,D26,2.23,2.23,FALSE,FALSE
1979-03-01,Chlorophyll,D28A,2.135,2.135,FALSE,FALSE
1979-03-01,Chlorophyll,D4,2.105,2.105,FALSE,FALSE
1979-03-01,Chlorophyll,D6,3.1849999999999996,3.185,FALSE,FALSE
1979-03-01,Chlorophyll,D7,3.155,3.155,FALSE,FALSE
1979-03-01,Chlorophyll,D8,2.29,2.29,FALSE,FALSE
1979-04-01,Chlorophyll,D26,2.785,2.785,FALSE,FALSE
1979-04-01,Chlorophyll,D28A,3.71,3.71,FALSE,FALSE
1979-04-01,Chlorophyll,D4,3.2450000000000006,3.245,FALSE,FALSE
1979-04-01,Chlorophyll,D6,3.34,3.34,FALSE,FALSE
1979-04-01,Chlorophyll,D7,5.47,5.47,FALSE,FALSE
1979-04-01,Chlorophyll,D8,4.575,4.575,FALSE,FALSE
1979-05-01,Chlorophyll,D26,2.225,2.225,FALSE,FALSE
1979-05-01,Chlorophyll,D28A,2.97,2.97,FALSE,FALSE
1979-05-01,Chlorophyll,D4,5.809999999999999,5.81,FALSE,FALSE
1979-05-01,Chlorophyll,D6,5.295,5.295,FALSE,FALSE
1979-05-01,Chlorophyll,D7,15.94,15.94,FALSE,FALSE
1979-05-01,Chlorophyll,D8,11.925000000000002,11.925,FALSE,FALSE
1979-06-01,Chlorophyll,D26,3.09,3.09,FALSE,FALSE
1979-06-01,Chlorophyll,D28A,4.390000000000001,4.390000000000001,FALSE,FALSE
1979-06-01,Chlorophyll,D4,9.02,9.02,FALSE,FALSE
1979-06-01,Chlorophyll,D6,11.794999999999998,11.795,FALSE,FALSE
1979-06-01,Chlorophyll,D7,43.53499999999998,43.535,FALSE,FALSE
1979-06-01,Chlorophyll,D8,35.199999999999996,35.2,FALSE,FALSE
1979-07-01,Chlorophyll,D26,4.08,4.08,FALSE,FALSE
1979-07-01,Chlorophyll,D28A,5.995,5.994999999999999,FALSE,FALSE
1979-07-01,Chlorophyll,D4,9.697890418344725,NA,TRUE,TRUE
1979-07-01,Chlorophyll,D6,5.869999999999999,5.87,FALSE,FALSE
1979-07-01,Chlorophyll,D7,22.64680205581244,NA,TRUE,TRUE
1979-07-01,Chlorophyll,D8,33.10000000000001,33.1,FALSE,FALSE
1979-08-01,Chlorophyll,D26,3.150398802870271,NA,TRUE,TRUE
1979-08-01,Chlorophyll,D28A,7.302755292865618,NA,TRUE,TRUE
1979-08-01,Chlorophyll,D4,13.26727488923963,NA,TRUE,TRUE
1979-08-01,Chlorophyll,D6,4.712067652738611,NA,TRUE,TRUE
1979-08-01,Chlorophyll,D7,20.05882142732636,NA,TRUE,TRUE
1979-08-01,Chlorophyll,D8,21.657529873488226,NA,TRUE,TRUE
1979-09-01,Chlorophyll,D26,3.4,3.4,FALSE,FALSE
1979-09-01,Chlorophyll,D28A,6.334999999999999,6.335,FALSE,FALSE
1979-09-01,Chlorophyll,D4,20.23,20.23,FALSE,FALSE
1979-09-01,Chlorophyll,D6,4.94,4.94,FALSE,FALSE
1979-09-01,Chlorophyll,D7,12.430000000000003,12.43,FALSE,FALSE
1979-09-01,Chlorophyll,D8,24.710000000000004,24.71,FALSE,FALSE
1979-10-01,Chlorophyll,D26,2.12,2.12,FALSE,FALSE
1979-10-01,Chlorophyll,D28A,3.6949999999999994,3.695,FALSE,FALSE
1979-10-01,Chlorophyll,D4,15.595,15.595,FALSE,FALSE
1979-10-01,Chlorophyll,D6,2.165,2.165,FALSE,FALSE
1979-10-01,Chlorophyll,D7,17.220000000000002,17.22,FALSE,FALSE
1979-10-01,Chlorophyll,D8,17.600000000000005,17.6,FALSE,FALSE
1979-11-01,Chlorophyll,D26,1.6162901020477425,NA,TRUE,TRUE
1979-11-01,Chlorophyll,D28A,2.63,2.63,FALSE,FALSE
1979-11-01,Chlorophyll,D4,5.312916346798754,NA,TRUE,TRUE
1979-11-01,Chlorophyll,D6,2.17,2.17,FALSE,FALSE
1979-11-01,Chlorophyll,D7,3.71,3.71,FALSE,FALSE
1979-11-01,Chlorophyll,D8,3.71,3.71,FALSE,FALSE
1979-12-01,Chlorophyll,D26,0.93,0.93,FALSE,FALSE
1979-12-01,Chlorophyll,D28A,3.09,3.09,FALSE,FALSE
1979-12-01,Chlorophyll,D4,4.64,4.64,FALSE,FALSE
1979-12-01,Chlorophyll,D6,1.7,1.7,FALSE,FALSE
1979-12-01,Chlorophyll,D7,4.64,4.64,FALSE,FALSE
1979-12-01,Chlorophyll,D8,2.63,2.63,FALSE,FALSE
1980-01-01,NA,D26,1.6692209034471255,NA,TRUE,TRUE
1980-01-01,NA,D28A,1.0757479492332127,NA,TRUE,TRUE
1980-01-01,NA,D4,2.700349712276702,NA,TRUE,TRUE
1980-01-01,NA,D6,2.091440297001469,NA,TRUE,TRUE
1980-01-01,NA,D7,2.154850517622557,NA,TRUE,TRUE
1980-01-01,NA,D8,1.9132538991489791,NA,TRUE,TRUE
1980-02-01,Chlorophyll,D26,0.78,0.78,FALSE,FALSE
