"Region","Year","Month","StationCode","Latitude","Longitude","Salinity","Amphipoda_CPUE","Amphipoda_BPUE"
"North","1985","08","D4-L",38.0581151,-121.8193499,2.74277752673826,0.534188034188034,0.0357862891800035
"North","1985","09","D4-L",38.0581151,-121.8193499,3.44647592794674,3.2051282051282,0.169617708725724
"North","1985","10","D4-L",38.0581151,-121.8193499,3.88486463226025,8.01282051282051,0.357121325665541
"North","1985","11","D4-L",38.0581151,-121.8193499,3.41158679632583,2.13675213675214,0.111803418822724
"North","1985","12","D4-L",38.0581151,-121.8193499,2.04126239100521,0,0
"North","1986","01","D4-L",38.0581151,-121.8193499,4.03189637384464,30.982905982906,1.99614871011389
"North","1986","02","D4-L",38.0581151,-121.8193499,0.126413714855381,27.2435897435897,2.2964774411294
"North","1986","03","D4-L",38.0581151,-121.8193499,0.0706360988006013,25.1068376068376,2.59106748065063
"North","1986","04","D4-L",38.0581151,-121.8193499,0.0845340757562894,61.4316239316239,7.76485949011159
"North","1986","05","D4-L",38.0581151,-121.8193499,0.126897117095727,73.1837606837607,6.58024532830753
"North","1986","06","D4-L",38.0581151,-121.8193499,0.156966489530095,3558.2264957265,258.682036934783
"North","1986","07","D4-L",38.0581151,-121.8193499,0.507859003716389,428.952991452991,33.579824577416
"North","1986","08","D4-L",38.0581151,-121.8193499,1.24249005163599,1425.74786324786,95.9493374889647
"North","1986","09","D4-L",38.0581151,-121.8193499,0.820238918603848,3291.13247863248,213.382398418189
"North","1986","10","D4-L",38.0581151,-121.8193499,0.396683559805285,1125,64.5741618978344
"North","1986","11","D4-L",38.0581151,-121.8193499,1.15073716852173,1135.68376068376,59.6211711433516
"North","1987","01","D4-L",38.0581151,-121.8193499,0.9846317846677,1.6025641025641,0.299731472312492
"North","1987","02","D4-L",38.0581151,-121.8193499,1.92386290430864,505.876068376068,42.6424340539125
"North","1987","03","D4-L",38.0581151,-121.8193499,0.164270639156171,1.06837606837607,0.110258190665984
"North","1987","04","D4-L",38.0581151,-121.8193499,1.56969609127695,173.076923076923,21.6580360766967
"North","1987","05","D4-L",38.0581151,-121.8193499,4.4399189072412,1247.32905982906,112.595264268172
"North","1987","06","D4-L",38.0581151,-121.8193499,3.18549415556756,51.2820512820513,3.73455201142112
"North","1987","07","D4-L",38.0581151,-121.8193499,2.42410179594963,10.6837606837607,0.857438356272269
"North","1987","08","D4-L",38.0581151,-121.8193499,3.86725040155857,40.5982905982906,2.93762381144796
"North","1987","09","D4-L",38.0581151,-121.8193499,3.56297157454182,79.0598290598291,5.14313966244738
"North","1987","10","D4-L",38.0581151,-121.8193499,4.9048815660478,16.025641025641,0.844858584640056
"North","1987","11","D4-L",38.0581151,-121.8193499,5.74859295336699,45.4059829059829,2.67610474780676
"North","1987","12","D4-L",38.0581151,-121.8193499,8.02809799239803,3.20512820512821,0.215497204362263
"North","1988","01","D4-L",38.0581151,-121.8193499,0.246330025466648,50.2136752136752,5.58288777045781
"North","1988","02","D4-L",38.0581151,-121.8193499,4.33317205391477,6.94444444444444,0.876333328627313
"North","1988","03","D4-L",38.0581151,-121.8193499,3.96126649358289,2.67094017094017,0.616133507357569
"North","1988","05","D4-L",38.0581151,-121.8193499,1.99080334072727,53.4188034188034,5.64601535647786
"North","1988","06","D4-L",38.0581151,-121.8193499,2.85154763064469,33.6538461538462,2.57825432202798
"North","1988","07","D4-L",38.0581151,-121.8193499,4.83310162187775,5.87606837606838,0.57091879724
"North","1988","08","D4-L",38.0581151,-121.8193499,3.28969515927704,22.4358974358974,2.20503627658939
"North","1988","09","D4-L",38.0581151,-121.8193499,4.232551994803,19.7649572649573,1.34660139570881
"North","1988","10","D4-L",38.0581151,-121.8193499,5.80928355844517,27.7777777777778,1.43273309311426
"North","1988","11","D4-L",38.0581151,-121.8193499,5.28314700012108,10.6837606837607,0.318647600845956
"North","1988","12","D4-L",38.0581151,-121.8193499,7.15771720765008,0,0
"North","1989","01","D4-L",38.0581151,-121.8193499,3.98479863966831,2.67094017094017,0.663720486698994
"North","1989","02","D4-L",38.0581151,-121.8193499,6.35791665599652,18.1623931623932,4.4405522206178
"North","1989","05","D4-L",38.0581151,-121.8193499,1.32381351488476,30.4487179487179,3.64112272618462
"North","1989","06","D4-L",38.0581151,-121.8193499,1.66880068941305,27.2435897435897,2.3620239559531
"North","1989","07","D4-L",38.0581151,-121.8193499,1.1992562087819,11.7521367521368,1.35175308765186
"North","1989","08","D4-L",38.0581151,-121.8193499,1.23167239615595,12.8205128205128,1.36722455244471
"North","1989","09","D4-L",38.0581151,-121.8193499,1.16689597602118,5.87606837606838,0.406599616114675
"North","1989","10","D4-L",38.0581151,-121.8193499,3.42321342517831,9.08119658119658,0.476205245361023
"North","1989","11","D4-L",38.0581151,-121.8193499,3.77341645063372,9.61538461538461,0.571534090535546
"North","1989","12","D4-L",38.0581151,-121.8193499,3.58047198801155,4.27350427350427,0.459129323768642
"North","1990","01","D4-L",38.0581151,-121.8193499,0.767610117430251,9.08119658119658,1.96114719565587
"North","1990","02","D4-L",38.0581151,-121.8193499,2.23771986438463,163.995726495727,28.8566577921788
"North","1990","03","D4-L",38.0581151,-121.8193499,2.74277752673826,20.2991452991453,3.11636971473153
"North","1990","04","D4-L",38.0581151,-121.8193499,3.92598929778278,11.7521367521368,1.78814426872269
"North","1990","05","D4-L",38.0581151,-121.8193499,4.43398297089393,22.9700854700855,2.29222022157889
"North","1990","06","D4-L",38.0581151,-121.8193499,2.8859617479061,59.8290598290598,6.66124066024659
"North","1990","07","D4-L",38.0581151,-121.8193499,3.61549300200107,18.1623931623932,2.02618565848229
"North","1990","08","D4-L",38.0581151,-121.8193499,2.58307507961854,13.3547008547009,1.32765771780552
"North","1990","09","D4-L",38.0581151,-121.8193499,4.04367774320302,21.3675213675214,1.36384557794762
"North","1990","10","D4-L",38.0581151,-121.8193499,5.51242883394767,6.41025641025641,0.312061619936117
"North","1990","11","D4-L",38.0581151,-121.8193499,5.0847134895663,11.7521367521368,0.613728209447644
"North","1990","12","D4-L",38.0581151,-121.8193499,8.34110344210623,5.34188034188034,0.445061866246584
"North","1991","01","D4-L",38.0581151,-121.8193499,6.54173535103698,21.3675213675214,2.45324012209174
"North","1991","02","D4-L",38.0581151,-121.8193499,5.54870640096664,50.2136752136752,4.71765100343166
"North","1991","03","D4-L",38.0581151,-121.8193499,1.86264371540171,645.833333333333,79.249133393214
"North","1991","04","D4-L",38.0581151,-121.8193499,0.169146385771245,245.192307692308,34.0450049678404
"North","1991","05","D4-L",38.0581151,-121.8193499,4.37465948158636,101.495726495727,9.80126731472254
"North","1991","06","D4-L",38.0581151,-121.8193499,4.02011777348346,38.4615384615385,3.37121917867902
"North","1991","07","D4-L",38.0581151,-121.8193499,4.09672803039201,40.0641025641026,4.25843858311369
"North","1991","08","D4-L",38.0581151,-121.8193499,3.64469763892122,42.7350427350427,3.03235433844182
"North","1991","09","D4-L",38.0581151,-121.8193499,4.16164258001047,3.73931623931624,0.251727924089759
"North","1991","10","D4-L",38.0581151,-121.8193499,3.35930531793016,39.5299145299145,2.03639144643607
"North","1991","11","D4-L",38.0581151,-121.8193499,6.11354934642084,80.6623931623932,4.71726728913308
"North","1991","12","D4-L",38.0581151,-121.8193499,5.04870384742198,46.474358974359,5.52495401169877
"North","1992","01","D4-L",38.0581151,-121.8193499,4.51714502317005,6.94444444444444,1.03616752746906
"North","1992","02","D4-L",38.0581151,-121.8193499,0.105191840788008,63.034188034188,6.86518759846261
"North","1992","03","D4-L",38.0581151,-121.8193499,0.223103280397508,9.08119658119658,1.95865871273869
"North","1992","04","D4-L",38.0581151,-121.8193499,1.46554161959109,17.0940170940171,3.43308776816447
"North","1992","05","D4-L",38.0581151,-121.8193499,4.50525698183468,18.6965811965812,2.56251486789114
"North","1992","06","D4-L",38.0581151,-121.8193499,3.62133244518235,8.01282051282051,1.05661781335571
"North","1992","07","D4-L",38.0581151,-121.8193499,3.97891455504899,36.8589743589744,4.35357245193379
"North","1992","08","D4-L",38.0581151,-121.8193499,4.60638697843464,66.2393162393162,7.28049376511706
"North","1992","09","D4-L",38.0581151,-121.8193499,5.16280776805119,36.3247863247863,2.36616189015228
"North","1992","10","D4-L",38.0581151,-121.8193499,5.68795737337375,83.3333333333333,3.77018350786921
"North","1992","11","D4-L",38.0581151,-121.8193499,4.60638697843464,95.0854700854701,4.46728842496019
"North","1992","12","D4-L",38.0581151,-121.8193499,6.6031100712341,37.9273504273504,2.01562683641123
"North","1993","01","D4-L",38.0581151,-121.8193499,0.0792599821306326,24.0384615384615,3.60946470732525
"North","1993","02","D4-L",38.0581151,-121.8193499,0.103267027275772,2.67094017094017,0.132910233473564
"North","1993","03","D4-L",38.0581151,-121.8193499,0.13512259571877,33.1196581196581,3.75849194133812
"North","1993","04","D4-L",38.0581151,-121.8193499,0.0840544648519182,95.0854700854701,14.6513328161492
"North","1993","05","D4-L",38.0581151,-121.8193499,0.0672838993733861,381.944444444444,38.8814364966605
"North","1993","06","D4-L",38.0581151,-121.8193499,0.0677627489077861,1844.01709401709,168.267508965357
"North","1993","07","D4-L",38.0581151,-121.8193499,0.25277168633396,130.34188034188,12.3371476159029
"North","1993","08","D4-L",38.0581151,-121.8193499,0.203906662601096,137.286324786325,14.7889660526318
"North","1993","09","D4-L",38.0581151,-121.8193499,0.636983592341658,8.01282051282051,0.5357412588678
"North","1993","10","D4-L",38.0581151,-121.8193499,2.21520266656549,20.2991452991453,1.05690485368202
"North","1993","11","D4-L",38.0581151,-121.8193499,3.73242212532267,5.34188034188034,0.313717899973454
"North","1993","12","D4-L",38.0581151,-121.8193499,3.39996325840585,2.13675213675214,0.281104577270009
"North","1994","01","D4-L",38.0581151,-121.8193499,2.20395024440407,9.61538461538461,2.38939375211638
"North","1994","02","D4-L",38.0581151,-121.8193499,1.16689597602118,4.80769230769231,1.08415975220699
"North","1994","03","D4-L",38.0581151,-121.8193499,0.176469413896071,142.094017094017,24.1128822102958
"North","1994","04","D4-L",38.0581151,-121.8193499,0.720424135109244,131.944444444444,18.407775270051
"North","1994","05","D4-L",38.0581151,-121.8193499,1.35099470562549,188.568376068376,19.9437557603264
"North","1994","06","D4-L",38.0581151,-121.8193499,2.69136688258965,2321.04700854701,200.739083871236
"North","1994","07","D4-L",38.0581151,-121.8193499,4.19708515016391,61.4316239316239,4.84920489464643
"North","1994","08","D4-L",38.0581151,-121.8193499,2.93764113056477,11.2179487179487,0.775719387643151
"North","1994","09","D4-L",38.0581151,-121.8193499,3.00089860630158,47.542735042735,3.26301618214096
"North","1994","10","D4-L",38.0581151,-121.8193499,4.96476524339371,104.700854700855,5.40315382644215
"North","1994","11","D4-L",38.0581151,-121.8193499,4.86898057461553,25.1068376068376,1.49233901417615
"North","1994","12","D4-L",38.0581151,-121.8193499,2.8343523063944,10.6837606837607,1.22450172061385
"North","1995","01","D4-L",38.0581151,-121.8193499,0.0878922547868343,121.794871794872,25.6361156672496
"North","1995","02","D4-L",38.0581151,-121.8193499,0.0874124153183606,56.0897435897436,6.08583984516413
"North","1995","03","D4-L",38.0581151,-121.8193499,0.0629746089285748,351.495726495727,67.4295995374825
"North","1995","04","D4-L",38.0581151,-121.8193499,0.0739890394320595,307.692307692308,46.8403089899386
"North","1995","05","D4-L",38.0581151,-121.8193499,0.0356576073989344,1002.67094017094,104.632843562181
"North","1995","06","D4-L",38.0581151,-121.8193499,0.0543559794481643,972.222222222222,80.4816681294062
"North","1995","07","D4-L",38.0581151,-121.8193499,0.0510033232971405,909.188034188034,79.3646246506815
"North","1995","08","D4-L",38.0581151,-121.8193499,0.936719509666377,442.307692307692,33.5042178191353
"North","1995","09","D4-L",38.0581151,-121.8193499,0.0797393045187811,37.3931623931624,2.44008909308222
"North","1995","10","D4-L",38.0581151,-121.8193499,0.25078885607463,2.67094017094017,0.153549527115054
"North","1995","11","D4-L",38.0581151,-121.8193499,1.20465504858345,34.7222222222222,2.04876194408323
"North","1995","12","D4-L",38.0581151,-121.8193499,0.100861987560788,4.80769230769231,0.379055666826856
"North","1996","01","D4-L",38.0581151,-121.8193499,0.0768637513938184,26.4423076923077,3.24643015321203
"North","1996","02","D4-L",38.0581151,-121.8193499,0.0658474077830802,61.2980769230769,5.67624851301749
"North","1996","03","D4-L",38.0581151,-121.8193499,0.095094159219062,14.4230769230769,1.74385159701024
"North","1996","04","D4-L",38.0581151,-121.8193499,0.083095335466724,1.20192307692308,0.24441065749426
"North","1996","05","D4-L",38.0581151,-121.8193499,0.0835748849042272,764.423076923077,74.4346141215409
"North","1996","07","D4-L",38.0581151,-121.8193499,0.518128335432893,209.935897435897,17.5425856982978
"North","1996","08","D4-L",38.0581151,-121.8193499,0.401751089385805,23.2371794871795,1.82903587153977
"North","1996","09","D4-L",38.0581151,-121.8193499,1.61534321557577,47.275641025641,3.10461818323033
"North","1996","10","D4-L",38.0581151,-121.8193499,3.07578857980788,129.407051282051,6.86565220249343
"North","1996","11","D4-L",38.0581151,-121.8193499,3.16815264193491,22.0352564102564,1.27562601839485
"North","1996","12","D4-L",38.0581151,-121.8193499,0.0620170394211866,27.2435897435897,2.22663369204916
"North","1997","01","D4-L",38.0581151,-121.8193499,0.0629746089285748,221.955128205128,16.4443502998732
"North","1997","02","D4-L",38.0581151,-121.8193499,0.0802186535554827,225.961538461538,20.6475160634695
"North","1997","03","D4-L",38.0581151,-121.8193499,0.0874124153183606,340.544871794872,56.020970656623
"North","1997","04","D4-L",38.0581151,-121.8193499,0.387064346272665,901.842948717949,138.523650828794
"North","1997","05","D4-L",38.0581151,-121.8193499,0.300060602794063,1773.23717948718,162.959151308685
"North","1997","06","D4-L",38.0581151,-121.8193499,0.809696758837456,842.147435897436,65.9998801397144
"North","1997","07","D4-L",38.0581151,-121.8193499,0.585141345758976,38.8621794871795,3.6239710448565
"North","1997","08","D4-L",38.0581151,-121.8193499,0.751862128333862,48.8782051282051,3.76464358594764
"North","1997","09","D4-L",38.0581151,-121.8193499,1.10234761861322,22.0352564102564,1.49770620848176
"North","1997","10","D4-L",38.0581151,-121.8193499,3.85551113716933,9.21474358974359,0.463938310422914
"North","1997","11","D4-L",38.0581151,-121.8193499,5.99168188944049,17.2275641025641,0.988853294717612
"North","1997","12","D4-L",38.0581151,-121.8193499,0.395670448067287,4.00641025641026,0.325497096679431
"North","1998","01","D4-L",38.0581151,-121.8193499,1.18846319652074,148.637820512821,13.665226429043
"North","1998","02","D4-L",38.0581151,-121.8193499,0.074947191013999,99.7596153846154,10.2891243987486
"North","1998","03","D4-L",38.0581151,-121.8193499,0.0917322350221805,247.195512820513,33.0442865444161
"North","1998","04","D4-L",38.0581151,-121.8193499,0.0960550581466691,572.516025641026,81.2889491942906
"North","1998","05","D4-L",38.0581151,-121.8193499,0.0720729687883155,514.022435897436,49.972047561389
"North","1998","06","D4-L",38.0581151,-121.8193499,0.060101903512048,1374.59935897436,115.61893260366
"North","1998","07","D4-L",38.0581151,-121.8193499,0.0859730985594487,784.455128205128,67.7419062035979
"North","1998","08","D4-L",38.0581151,-121.8193499,0.0912521111894609,858.974358974359,62.7005110672811
"North","1998","09","D4-L",38.0581151,-121.8193499,0.0917322350221805,112.980769230769,7.41622805388218
"North","1998","10","D4-L",38.0581151,-121.8193499,0.196051906295406,44.0705128205128,2.46247931981164
"North","1998","11","D4-L",38.0581151,-121.8193499,0.745568302961257,115.785256410256,6.22939452203957
"North","1998","12","D4-L",38.0581151,-121.8193499,0.0677627489077861,191.105769230769,12.2978389206039
"North","1999","01","D4-L",38.0581151,-121.8193499,0.196051906295406,250.400641025641,17.085794997342
"North","1999","02","D4-L",38.0581151,-121.8193499,0.0701571733949793,231.169871794872,19.6317648855177
"North","1999","03","D4-L",38.0581151,-121.8193499,0.0634533971849165,377.403846153846,39.2040718757784
"North","1999","04","D4-L",38.0581151,-121.8193499,0.0946137688465689,479.567307692308,63.0969444653404
"North","1999","05","D4-L",38.0581151,-121.8193499,0.0668050598616411,1023.23717948718,98.4164632054332
"North","1999","06","D4-L",38.0581151,-121.8193499,0.0806980297525719,1384.61538461538,127.437539586586
"North","1999","07","D4-L",38.0581151,-121.8193499,0.130766127291806,494.391025641026,44.8419401203305
"North","1999","08","D4-L",38.0581151,-121.8193499,0.207346958015167,391.426282051282,28.1650404144095
"North","1999","09","D4-L",38.0581151,-121.8193499,2.80456572743439,102.964743589744,6.79141308953395
"North","1999","10","D4-L",38.0581151,-121.8193499,2.72620393023367,20.8333333333333,1.11953957419949
"North","1999","11","D4-L",38.0581151,-121.8193499,4.2479284657773,530.048076923077,29.196755166066
"North","1999","12","D4-L",38.0581151,-121.8193499,1.18900269889637,243.990384615385,18.6306541862467
"North","2000","01","D4-L",38.0581151,-121.8193499,4.02836250275021,450.320512820513,43.6497349561205
"North","2000","02","D4-L",38.0581151,-121.8193499,0.060101903512048,139.022435897436,28.6670185838879
"North","2000","03","D4-L",38.0581151,-121.8193499,0.0711150393745217,416.666666666667,71.7293719494227
"North","2000","04","D4-L",38.0581151,-121.8193499,0.103748164885434,235.576923076923,40.4732060104946
"North","2000","05","D4-L",38.0581151,-121.8193499,0.0883721285150298,1823.31730769231,179.864570005467
"North","2000","06","D4-L",38.0581151,-121.8193499,0.389594555353384,798.878205128205,65.1365533011
"North","2000","07","D4-L",38.0581151,-121.8193499,1.27226979208785,280.849358974359,23.1065597114019
"North","2000","08","D4-L",38.0581151,-121.8193499,0.73037103870776,275.240384615385,20.1091902255491
"North","2000","09","D4-L",38.0581151,-121.8193499,0.998500126228555,8.01282051282051,0.540419449644489
"North","2000","10","D4-L",38.0581151,-121.8193499,3.55772276732098,67.3076923076923,3.63554603446554
"North","2000","11","D4-L",38.0581151,-121.8193499,3.73827627874958,344.951923076923,19.1526555520903
"North","2000","12","D4-L",38.0581151,-121.8193499,6.41913834075659,104.166666666667,8.30120264419954
"North","2001","01","D4-L",38.0581151,-121.8193499,6.54480288516102,2.40384615384615,0.154094749348027
"North","2001","02","D4-L",38.0581151,-121.8193499,2.1595437555638,26.0416666666667,2.55885816738621
"North","2001","03","D4-L",38.0581151,-121.8193499,0.129798575249461,177.083333333333,26.7576752855305
"North","2001","04","D4-L",38.0581151,-121.8193499,0.429171500984751,384.615384615385,59.4206282904396
"North","2001","05","D4-L",38.0581151,-121.8193499,0.865661114901364,120.99358974359,14.1858123071258
"North","2001","06","D4-L",38.0581151,-121.8193499,0.64582096187666,1106.57051282051,84.7441854436166
"North","2001","07","D4-L",38.0581151,-121.8193499,2.56486923255387,86.1378205128205,6.88472376857348
"North","2001","08","D4-L",38.0581151,-121.8193499,3.06425788411987,0.400641025641026,0.0449952030323107
"North","2001","09","D4-L",38.0581151,-121.8193499,4.57067296060482,4.80769230769231,0.297818855446393
"North","2001","10","D4-L",38.0581151,-121.8193499,5.62495514194235,12.8205128205128,0.722745735249279
"North","2001","11","D4-L",38.0581151,-121.8193499,8.24395377198692,228.766025641026,12.0611784688189
"North","2001","12","D4-L",38.0581151,-121.8193499,0.480188053267159,348.557692307692,24.5670950765944
"North","2002","01","D4-L",38.0581151,-121.8193499,0.0936531048153012,116.586538461538,8.28049373843288
"North","2002","02","D4-L",38.0581151,-121.8193499,0.664037056339707,143.830128205128,15.5427915504214
"North","2002","04","D4-L",38.0581151,-121.8193499,0.321583433673981,417.86858974359,71.0173345534272
"North","2002","05","D4-L",38.0581151,-121.8193499,0.219159743072252,1740.78525641026,164.75457573578
"North","2002","06","D4-L",38.0581151,-121.8193499,0.242369591158947,1315.30448717949,103.448359517116
"North","2002","07","D4-L",38.0581151,-121.8193499,2.2264592112356,233.974358974359,19.1151331226662
"North","2002","08","D4-L",38.0581151,-121.8193499,3.16179591558625,458.333333333333,34.2268004290208
"North","2002","09","D4-L",38.0581151,-121.8193499,3.88897553870756,516.025641025641,33.5262173393772
"North","2002","10","D4-L",38.0581151,-121.8193499,5.891302510423,215.945512820513,12.1021310633771
"North","2002","11","D4-L",38.0581151,-121.8193499,2.8641625154032,332.13141025641,17.971406030479
"North","2002","12","D4-L",38.0581151,-121.8193499,4.18881304097528,382.211538461539,29.5918620155265
"North","2003","01","D4-L",38.0581151,-121.8193499,0.102304882365889,3.20512820512821,0.193992930740601
"North","2003","02","D4-L",38.0581151,-121.8193499,0.123031283827652,784.455128205128,82.0549223614566
"North","2003","03","D4-L",38.0581151,-121.8193499,0.365339446948438,417.86858974359,82.0042118289453
"North","2003","04","D4-L",38.0581151,-121.8193499,0.266670661882979,1383.41346153846,204.477516613264
"North","2003","05","D4-L",38.0581151,-121.8193499,0.0768637513938184,1277.64423076923,125.373198626336
"North","2003","06","D4-L",38.0581151,-121.8193499,0.0816568656327022,1446.3141025641,113.175294150165
"North","2003","07","D4-L",38.0581151,-121.8193499,0.606885039696429,488.782051282051,41.6273481554623
"North","2003","08","D4-L",38.0581151,-121.8193499,0.235445629986076,742.387820512821,52.4754737961534
"North","2003","09","D4-L",38.0581151,-121.8193499,2.11576356807156,634.214743589744,41.3360066398376
"North","2003","10","D4-L",38.0581151,-121.8193499,4.34442973605244,332.13141025641,18.6077343403573
"North","2004","01","D4-L",38.0581151,-121.8193499,0.115308995046767,130.608974358974,10.2193717507472
"North","2004","04","D4-L",38.0581151,-121.8193499,0.0768637513938184,8.01282051282051,1.37155488610503
"North","2004","07","D4-L",38.0581151,-121.8193499,2.32569242353389,601.762820512821,52.2171717536426
"North","2004","10","D4-L",38.0581151,-121.8193499,4.47911236218833,67.7083333333333,3.58749058594605
"North","2005","01","D4-L",38.0581151,-121.8193499,0.174515506953524,88.5416666666667,11.5801390825382
"North","2005","04","D4-L",38.0581151,-121.8193499,0.107598855796796,233.974358974359,42.6472363584566
"North","2005","07","D4-L",38.0581151,-121.8193499,0.174027154897068,323.317307692308,28.4069495400565
